Time_s,P_pv_kW,P_smooth_kW,P_comp_kW,SOC_pct,P_grid_kW,data_valid,smoothing_enabled
142.700,246.392,193.004,-53.387,50.080,193.004,1,1
142.800,246.489,193.093,-53.396,50.080,193.093,1,1
142.900,246.585,193.182,-53.402,50.081,193.182,1,1
143.000,246.679,193.271,-53.408,50.082,193.271,1,1
143.100,246.772,193.360,-53.412,50.083,193.360,1,1
143.200,246.864,193.449,-53.415,50.083,193.449,1,1
143.300,246.955,193.538,-53.416,50.084,193.538,1,1
143.400,247.044,193.627,-53.417,50.085,193.627,1,1
143.500,247.132,193.716,-53.416,50.086,193.716,1,1
143.600,247.219,193.805,-53.413,50.086,193.805,1,1
143.700,247.304,193.895,-53.410,50.087,193.895,1,1
143.800,247.388,193.984,-53.405,50.088,193.984,1,1
143.900,247.471,194.073,-53.399,50.089,194.073,1,1
144.000,247.553,194.161,-53.391,50.089,194.161,1,1
144.100,247.633,194.250,-53.383,50.090,194.250,1,1
144.200,247.712,194.339,-53.373,50.091,194.339,1,1
144.300,247.790,194.428,-53.361,50.092,194.428,1,1
144.400,247.866,194.517,-53.349,50.092,194.517,1,1
144.500,247.941,194.606,-53.335,50.093,194.606,1,1
144.600,248.015,194.695,-53.320,50.094,194.695,1,1
144.700,248.087,194.784,-53.303,50.095,194.784,1,1
144.800,248.158,194.873,-53.285,50.095,194.873,1,1
144.900,248.228,194.961,-53.266,50.096,194.961,1,1
145.000,248.296,195.050,-53.246,50.097,195.050,1,1
145.100,248.363,195.139,-53.224,50.098,195.139,1,1
145.200,248.429,195.228,-53.202,50.098,195.228,1,1
145.300,248.494,195.316,-53.177,50.099,195.316,1,1
145.400,248.557,195.405,-53.152,50.100,195.405,1,1
145.500,248.618,195.493,-53.125,50.100,195.493,1,1
145.600,248.679,195.582,-53.097,50.101,195.582,1,1
145.700,248.738,195.670,-53.068,50.102,195.670,1,1
145.800,248.796,195.759,-53.037,50.103,195.759,1,1
145.900,248.852,195.847,-53.005,50.103,195.847,1,1
146.000,248.907,195.935,-52.972,50.104,195.935,1,1
146.100,248.961,196.024,-52.938,50.105,196.024,1,1
146.200,249.014,196.112,-52.902,50.106,196.112,1,1
146.300,249.065,196.200,-52.865,50.106,196.200,1,1
146.400,249.114,196.288,-52.827,50.107,196.288,1,1
146.500,249.163,196.376,-52.787,50.108,196.376,1,1
146.600,249.210,196.464,-52.746,50.109,196.464,1,1
146.700,249.255,196.552,-52.704,50.109,196.552,1,1
146.800,249.300,196.639,-52.660,50.110,196.639,1,1
146.900,249.343,196.727,-52.616,50.111,196.727,1,1
147.000,249.384,196.815,-52.570,50.111,196.815,1,1
147.100,249.425,196.902,-52.523,50.112,196.902,1,1
147.200,249.464,196.990,-52.474,50.113,196.990,1,1
147.300,249.501,197.077,-52.424,50.114,197.077,1,1
147.400,249.537,197.164,-52.373,50.114,197.164,1,1
147.500,249.572,197.252,-52.321,50.115,197.252,1,1
147.600,249.606,197.339,-52.267,50.116,197.339,1,1
147.700,249.638,197.426,-52.212,50.117,197.426,1,1
147.800,249.669,197.513,-52.156,50.117,197.513,1,1
147.900,249.698,197.599,-52.099,50.118,197.599,1,1
148.000,249.726,197.686,-52.040,50.119,197.686,1,1
148.100,249.753,197.773,-51.980,50.119,197.773,1,1
148.200,249.778,197.859,-51.919,50.120,197.859,1,1
148.300,249.802,197.946,-51.856,50.121,197.946,1,1
148.400,249.825,198.032,-51.793,50.122,198.032,1,1
148.500,249.846,198.118,-51.728,50.122,198.118,1,1
148.600,249.866,198.204,-51.661,50.123,198.204,1,1
148.700,249.884,198.290,-51.594,50.124,198.290,1,1
148.800,249.901,198.376,-51.525,50.124,198.376,1,1
148.900,249.917,198.462,-51.455,50.125,198.462,1,1
149.000,249.931,198.548,-51.384,50.126,198.548,1,1
149.100,249.944,198.633,-51.311,50.127,198.633,1,1
149.200,249.956,198.719,-51.238,50.127,198.719,1,1
149.300,249.966,198.804,-51.163,50.128,198.804,1,1
149.400,249.975,198.889,-51.086,50.129,198.889,1,1
149.500,249.983,198.974,-51.009,50.129,198.974,1,1
149.600,249.989,199.059,-50.930,50.130,199.059,1,1
149.700,249.994,199.144,-50.850,50.131,199.144,1,1
149.800,249.997,199.228,-50.769,50.132,199.228,1,1
149.900,249.999,199.313,-50.687,50.132,199.313,1,1
150.000,250.000,199.397,-50.603,50.133,199.397,1,1
150.100,249.999,199.481,-50.518,50.134,199.481,1,1
150.200,249.997,199.565,-50.432,50.134,199.565,1,1
150.300,249.994,199.649,-50.345,50.135,199.649,1,1
150.400,249.989,199.733,-50.256,50.136,199.733,1,1
150.500,249.983,199.817,-50.166,50.136,199.817,1,1
150.600,249.975,199.900,-50.075,50.137,199.900,1,1
150.700,249.966,199.983,-49.983,50.138,199.983,1,1
150.800,249.956,200.066,-49.890,50.139,200.066,1,1
150.900,249.944,200.149,-49.795,50.139,200.149,1,1
151.000,249.931,200.232,-49.699,50.140,200.232,1,1
151.100,249.917,200.315,-49.602,50.141,200.315,1,1
151.200,249.901,200.397,-49.504,50.141,200.397,1,1
151.300,249.884,200.480,-49.404,50.142,200.480,1,1
151.400,249.866,200.562,-49.304,50.143,200.562,1,1
151.500,249.846,200.644,-49.202,50.143,200.644,1,1
151.600,249.825,200.726,-49.099,50.144,200.726,1,1
151.700,249.802,200.807,-48.995,50.145,200.807,1,1
151.800,249.778,200.889,-48.889,50.145,200.889,1,1
151.900,249.753,200.970,-48.783,50.146,200.970,1,1
152.000,249.726,201.051,-48.675,50.147,201.051,1,1
152.100,249.698,201.132,-48.566,50.147,201.132,1,1
152.200,249.669,201.213,-48.456,50.148,201.213,1,1
152.300,249.638,201.294,-48.344,50.149,201.294,1,1
152.400,249.606,201.374,-48.232,50.149,201.374,1,1
152.500,249.572,201.454,-48.118,50.150,201.454,1,1
152.600,249.537,201.534,-48.003,50.151,201.534,1,1
152.700,249.501,201.614,-47.887,50.151,201.614,1,1
152.800,249.464,201.694,-47.770,50.152,201.694,1,1
152.900,249.425,201.773,-47.652,50.153,201.773,1,1
153.000,249.384,201.852,-47.532,50.153,201.852,1,1
153.100,249.343,201.931,-47.411,50.154,201.931,1,1
153.200,249.300,202.010,-47.290,50.155,202.010,1,1
153.300,249.255,202.089,-47.167,50.155,202.089,1,1
153.400,249.210,202.167,-47.043,50.156,202.167,1,1
153.500,249.163,202.245,-46.917,50.157,202.245,1,1
153.600,249.114,202.323,-46.791,50.157,202.323,1,1
153.700,249.065,202.401,-46.664,50.158,202.401,1,1
153.800,249.014,202.479,-46.535,50.159,202.479,1,1
153.900,248.961,202.556,-46.405,50.159,202.556,1,1
154.000,248.907,202.633,-46.274,50.160,202.633,1,1
154.100,248.852,202.710,-46.142,50.161,202.710,1,1
154.200,248.796,202.787,-46.009,50.161,202.787,1,1
154.300,248.738,202.863,-45.875,50.162,202.863,1,1
154.400,248.679,202.939,-45.740,50.163,202.939,1,1
154.500,248.618,203.015,-45.603,50.163,203.015,1,1
154.600,248.557,203.091,-45.466,50.164,203.091,1,1
154.700,248.494,203.167,-45.327,50.164,203.167,1,1
154.800,248.429,203.242,-45.187,50.165,203.242,1,1
154.900,248.363,203.317,-45.046,50.166,203.317,1,1
155.000,248.296,203.392,-44.904,50.166,203.392,1,1
155.100,248.228,203.467,-44.761,50.167,203.467,1,1
155.200,248.158,203.541,-44.617,50.168,203.541,1,1
155.300,248.087,203.615,-44.472,50.168,203.615,1,1
155.400,248.015,203.689,-44.326,50.169,203.689,1,1
155.500,247.941,203.763,-44.178,50.169,203.763,1,1
155.600,247.866,203.836,-44.030,50.170,203.836,1,1
155.700,247.790,203.909,-43.881,50.171,203.909,1,1
155.800,247.712,203.982,-43.730,50.171,203.982,1,1
155.900,247.633,204.055,-43.578,50.172,204.055,1,1
156.000,247.553,204.127,-43.426,50.172,204.127,1,1
156.100,247.471,204.199,-43.272,50.173,204.199,1,1
156.200,247.388,204.271,-43.117,50.174,204.271,1,1
156.300,247.304,204.343,-42.962,50.174,204.343,1,1
156.400,247.219,204.414,-42.805,50.175,204.414,1,1
156.500,247.132,204.485,-42.647,50.175,204.485,1,1
156.600,247.044,204.556,-42.488,50.176,204.556,1,1
156.700,246.955,204.626,-42.328,50.177,204.626,1,1
156.800,246.864,204.697,-42.167,50.177,204.697,1,1
156.900,246.772,204.767,-42.006,50.178,204.767,1,1
157.000,246.679,204.836,-41.843,50.178,204.836,1,1
157.100,246.585,204.906,-41.679,50.179,204.906,1,1
157.200,246.489,204.975,-41.514,50.179,204.975,1,1
157.300,246.392,205.044,-41.348,50.180,205.044,1,1
157.400,246.294,205.113,-41.181,50.181,205.113,1,1
157.500,246.194,205.181,-41.013,50.181,205.181,1,1
157.600,246.093,205.249,-40.844,50.182,205.249,1,1
157.700,245.991,205.317,-40.674,50.182,205.317,1,1
157.800,245.888,205.384,-40.503,50.183,205.384,1,1
157.900,245.783,205.452,-40.332,50.183,205.452,1,1
158.000,245.677,205.518,-40.159,50.184,205.518,1,1
158.100,245.570,205.585,-39.985,50.185,205.585,1,1
158.200,245.462,205.651,-39.810,50.185,205.651,1,1
158.300,245.352,205.718,-39.635,50.186,205.718,1,1
158.400,245.241,205.783,-39.458,50.186,205.783,1,1
158.500,245.129,205.849,-39.281,50.187,205.849,1,1
158.600,245.016,205.914,-39.102,50.187,205.914,1,1
158.700,244.901,205.979,-38.923,50.188,205.979,1,1
158.800,244.786,206.043,-38.742,50.188,206.043,1,1
158.900,244.669,206.108,-38.561,50.189,206.108,1,1
159.000,244.550,206.172,-38.379,50.189,206.172,1,1
159.100,244.431,206.235,-38.196,50.190,206.235,1,1
159.200,244.310,206.299,-38.012,50.191,206.299,1,1
159.300,244.188,206.362,-37.827,50.191,206.362,1,1
159.400,244.065,206.424,-37.641,50.192,206.424,1,1
159.500,243.941,206.487,-37.454,50.192,206.487,1,1
159.600,243.815,206.549,-37.266,50.193,206.549,1,1
159.700,243.689,206.611,-37.078,50.193,206.611,1,1
159.800,243.561,206.672,-36.889,50.194,206.672,1,1
159.900,243.432,206.733,-36.698,50.194,206.733,1,1
160.000,243.301,206.794,-36.507,50.195,206.794,1,1
160.100,243.170,206.855,-36.315,50.195,206.855,1,1
160.200,243.037,206.915,-36.122,50.196,206.915,1,1
160.300,242.903,206.975,-35.928,50.196,206.975,1,1
160.400,242.768,207.034,-35.734,50.197,207.034,1,1
160.500,242.632,207.094,-35.538,50.197,207.094,1,1
160.600,242.495,207.152,-35.342,50.198,207.152,1,1
160.700,242.356,207.211,-35.145,50.198,207.211,1,1
160.800,242.216,207.269,-34.947,50.199,207.269,1,1
160.900,242.076,207.327,-34.748,50.199,207.327,1,1
161.000,241.934,207.385,-34.549,50.200,207.385,1,1
161.100,241.790,207.442,-34.348,50.200,207.442,1,1
161.200,241.646,207.499,-34.147,50.201,207.499,1,1
161.300,241.501,207.556,-33.945,50.201,207.556,1,1
161.400,241.354,207.612,-33.742,50.201,207.612,1,1
161.500,241.206,207.668,-33.539,50.202,207.668,1,1
161.600,241.057,207.723,-33.334,50.202,207.723,1,1
161.700,240.907,207.778,-33.129,50.203,207.778,1,1
161.800,240.756,207.833,-32.923,50.203,207.833,1,1
161.900,240.604,207.888,-32.716,50.204,207.888,1,1
162.000,240.451,207.942,-32.509,50.204,207.942,1,1
162.100,240.296,207.996,-32.301,50.205,207.996,1,1
162.200,240.141,208.049,-32.092,50.205,208.049,1,1
162.300,239.984,208.102,-31.882,50.206,208.102,1,1
162.400,239.826,208.155,-31.671,50.206,208.155,1,1
162.500,239.668,208.208,-31.460,50.206,208.208,1,1
162.600,239.508,208.260,-31.248,50.207,208.260,1,1
162.700,239.347,208.312,-31.035,50.207,208.312,1,1
162.800,239.185,208.363,-30.822,50.208,208.363,1,1
162.900,239.022,208.414,-30.608,50.208,208.414,1,1
163.000,238.857,208.465,-30.393,50.209,208.465,1,1
163.100,238.692,208.515,-30.177,50.209,208.515,1,1
163.200,238.526,208.565,-29.961,50.209,208.565,1,1
163.300,238.358,208.614,-29.744,50.210,208.614,1,1
163.400,238.190,208.664,-29.526,50.210,208.664,1,1
163.500,238.020,208.712,-29.308,50.211,208.712,1,1
163.600,237.850,208.761,-29.089,50.211,208.761,1,1
163.700,237.678,208.809,-28.869,50.211,208.809,1,1
163.800,237.506,208.857,-28.649,50.212,208.857,1,1
163.900,237.332,208.904,-28.428,50.212,208.904,1,1
164.000,237.157,208.951,-28.206,50.213,208.951,1,1
164.100,236.982,208.998,-27.984,50.213,208.998,1,1
164.200,236.805,209.044,-27.761,50.213,209.044,1,1
164.300,236.627,209.090,-27.537,50.214,209.090,1,1
164.400,236.448,209.135,-27.313,50.214,209.135,1,1
164.500,236.269,209.181,-27.088,50.215,209.181,1,1
164.600,236.088,209.225,-26.863,50.215,209.225,1,1
164.700,235.906,209.270,-26.637,50.215,209.270,1,1
164.800,235.724,209.314,-26.410,50.216,209.314,1,1
164.900,235.540,209.357,-26.183,50.216,209.357,1,1
165.000,235.355,209.401,-25.955,50.216,209.401,1,1
165.100,235.170,209.444,-25.726,50.217,209.444,1,1
165.200,234.983,209.486,-25.497,50.217,209.486,1,1
165.300,234.796,209.528,-25.267,50.217,209.528,1,1
165.400,234.607,209.570,-25.037,50.218,209.570,1,1
165.500,234.418,209.611,-24.806,50.218,209.611,1,1
165.600,234.227,209.652,-24.575,50.218,209.652,1,1
165.700,234.036,209.693,-24.343,50.219,209.693,1,1
165.800,233.844,209.733,-24.111,50.219,209.733,1,1
165.900,233.651,209.773,-23.878,50.219,209.773,1,1
166.000,233.457,209.812,-23.644,50.220,209.812,1,1
166.100,233.262,209.851,-23.410,50.220,209.851,1,1
166.200,233.066,209.890,-23.176,50.220,209.890,1,1
166.300,232.869,209.928,-22.941,50.221,209.928,1,1
166.400,232.671,209.966,-22.705,50.221,209.966,1,1
166.500,232.472,210.003,-22.469,50.221,210.003,1,1
166.600,232.273,210.040,-22.232,50.222,210.040,1,1
166.700,232.072,210.077,-21.995,50.222,210.077,1,1
166.800,231.871,210.113,-21.758,50.222,210.113,1,1
166.900,231.669,210.149,-21.520,50.223,210.149,1,1
167.000,231.466,210.185,-21.281,50.223,210.185,1,1
167.100,231.262,210.220,-21.042,50.223,210.220,1,1
167.200,231.057,210.254,-20.803,50.223,210.254,1,1
167.300,230.852,210.289,-20.563,50.224,210.289,1,1
167.400,230.645,210.323,-20.323,50.224,210.323,1,1
167.500,230.438,210.356,-20.082,50.224,210.356,1,1
167.600,230.230,210.389,-19.841,50.225,210.389,1,1
167.700,230.021,210.422,-19.599,50.225,210.422,1,1
167.800,229.811,210.454,-19.357,50.225,210.454,1,1
167.900,229.601,210.486,-19.115,50.225,210.486,1,1
168.000,229.389,210.517,-18.872,50.226,210.517,1,1
168.100,229.177,210.548,-18.629,50.226,210.548,1,1
168.200,228.964,210.579,-18.385,50.226,210.579,1,1
168.300,228.750,210.609,-18.141,50.226,210.609,1,1
168.400,228.536,210.639,-17.897,50.227,210.639,1,1
168.500,228.320,210.668,-17.652,50.227,210.668,1,1
168.600,228.104,210.697,-17.407,50.227,210.697,1,1
168.700,227.887,210.726,-17.161,50.227,210.726,1,1
168.800,227.670,210.754,-16.915,50.228,210.754,1,1
168.900,227.451,210.782,-16.669,50.228,210.782,1,1
169.000,227.232,210.809,-16.423,50.228,210.809,1,1
169.100,227.012,210.836,-16.176,50.228,210.836,1,1
169.200,226.791,210.863,-15.928,50.229,210.863,1,1
169.300,226.570,210.889,-15.681,50.229,210.889,1,1
169.400,226.348,210.915,-15.433,50.229,210.915,1,1
169.500,226.125,210.940,-15.185,50.229,210.940,1,1
169.600,225.901,210.965,-14.936,50.229,210.965,1,1
169.700,225.677,210.989,-14.688,50.230,210.989,1,1
169.800,225.452,211.014,-14.439,50.230,211.014,1,1
169.900,225.226,211.037,-14.189,50.230,211.037,1,1
170.000,225.000,211.060,-13.940,50.230,211.060,1,1
170.100,224.773,211.083,-13.690,50.230,211.083,1,1
170.200,224.545,211.106,-13.440,50.231,211.106,1,1
170.300,224.317,211.128,-13.189,50.231,211.128,1,1
170.400,224.088,211.149,-12.938,50.231,211.149,1,1
170.500,223.858,211.170,-12.688,50.231,211.170,1,1
170.600,223.628,211.191,-12.436,50.231,211.191,1,1
170.700,223.396,211.211,-12.185,50.231,211.211,1,1
170.800,223.165,211.231,-11.934,50.232,211.231,1,1
170.900,222.932,211.251,-11.682,50.232,211.251,1,1
171.000,222.700,211.270,-11.430,50.232,211.270,1,1
171.100,222.466,211.288,-11.178,50.232,211.288,1,1
171.200,222.232,211.307,-10.925,50.232,211.307,1,1
171.300,221.997,211.324,-10.673,50.232,211.324,1,1
171.400,221.762,211.342,-10.420,50.233,211.342,1,1
171.500,221.526,211.359,-10.167,50.233,211.359,1,1
171.600,221.289,211.375,-9.914,50.233,211.375,1,1
171.700,221.052,211.391,-9.660,50.233,211.391,1,1
171.800,220.814,211.407,-9.407,50.233,211.407,1,1
171.900,220.576,211.422,-9.153,50.233,211.422,1,1
172.000,220.337,211.437,-8.900,50.233,211.437,1,1
172.100,220.097,211.452,-8.646,50.233,211.452,1,1
172.200,219.857,211.466,-8.392,50.234,211.466,1,1
172.300,219.617,211.479,-8.138,50.234,211.479,1,1
172.400,219.376,211.492,-7.884,50.234,211.492,1,1
172.500,219.134,211.505,-7.629,50.234,211.505,1,1
172.600,218.892,211.517,-7.375,50.234,211.517,1,1
172.700,218.649,211.529,-7.120,50.234,211.529,1,1
172.800,218.406,211.541,-6.866,50.234,211.541,1,1
172.900,218.163,211.552,-6.611,50.234,211.552,1,1
173.000,217.918,211.562,-6.356,50.234,211.562,1,1
173.100,217.674,211.572,-6.101,50.234,211.572,1,1
173.200,217.429,211.582,-5.847,50.235,211.582,1,1
173.300,217.183,211.591,-5.592,50.235,211.591,1,1
173.400,216.937,211.600,-5.337,50.235,211.600,1,1
173.500,216.690,211.609,-5.082,50.235,211.609,1,1
173.600,216.443,211.617,-4.827,50.235,211.617,1,1
173.700,216.196,211.624,-4.571,50.235,211.624,1,1
173.800,215.948,211.632,-4.316,50.235,211.632,1,1
173.900,215.700,211.638,-4.061,50.235,211.638,1,1
174.000,215.451,211.645,-3.806,50.235,211.645,1,1
174.100,215.202,211.651,-3.551,50.235,211.651,1,1
174.200,214.952,211.656,-3.296,50.235,211.656,1,1
174.300,214.702,211.661,-3.041,50.235,211.661,1,1
174.400,214.452,211.666,-2.786,50.235,211.666,1,1
174.500,214.201,211.670,-2.531,50.235,211.670,1,1
174.600,213.950,211.674,-2.276,50.235,211.674,1,1
174.700,213.698,211.677,-2.021,50.235,211.677,1,1
174.800,213.446,211.680,-1.766,50.235,211.680,1,1
174.900,213.194,211.683,-1.511,50.235,211.683,1,1
175.000,212.941,211.685,-1.256,50.235,211.685,1,1
175.100,212.688,211.686,-1.001,50.235,211.686,1,1
175.200,212.434,211.688,-0.747,50.235,211.688,1,1
175.300,212.181,211.688,-0.492,50.235,211.688,1,1
175.400,211.927,211.689,-0.238,50.235,211.689,1,1
175.500,211.672,211.689,0.017,50.235,211.689,1,1
175.600,211.418,211.688,0.271,50.235,211.688,1,1
175.700,211.163,211.688,0.525,50.235,211.688,1,1
175.800,210.907,211.686,0.779,50.235,211.686,1,1
175.900,210.652,211.685,1.033,50.235,211.685,1,1
176.000,210.396,211.682,1.287,50.235,211.682,1,1
176.100,210.139,211.680,1.540,50.235,211.680,1,1
176.200,209.883,211.677,1.794,50.235,211.677,1,1
176.300,209.626,211.673,2.047,50.235,211.673,1,1
176.400,209.369,211.670,2.300,50.235,211.670,1,1
176.500,209.112,211.665,2.554,50.235,211.665,1,1
176.600,208.854,211.661,2.806,50.235,211.661,1,1
176.700,208.596,211.656,3.059,50.235,211.656,1,1
176.800,208.338,211.650,3.312,50.235,211.650,1,1
176.900,208.080,211.644,3.564,50.235,211.644,1,1
177.000,207.822,211.638,3.816,50.235,211.638,1,1
177.100,207.563,211.631,4.068,50.235,211.631,1,1
177.200,207.304,211.624,4.320,50.235,211.624,1,1
177.300,207.045,211.616,4.571,50.235,211.616,1,1
177.400,206.786,211.608,4.822,50.235,211.608,1,1
177.500,206.526,211.600,5.073,50.235,211.600,1,1
177.600,206.267,211.591,5.324,50.235,211.591,1,1
177.700,206.007,211.581,5.575,50.235,211.581,1,1
177.800,205.747,211.572,5.825,50.234,211.572,1,1
177.900,205.487,211.562,6.075,50.234,211.562,1,1
178.000,205.226,211.551,6.325,50.234,211.551,1,1
178.100,204.966,211.540,6.574,50.234,211.540,1,1
178.200,204.705,211.529,6.823,50.234,211.529,1,1
178.300,204.445,211.517,7.072,50.234,211.517,1,1
178.400,204.184,211.505,7.321,50.234,211.505,1,1
178.500,203.923,211.492,7.569,50.234,211.492,1,1
178.600,203.662,211.479,7.817,50.234,211.479,1,1
178.700,203.401,211.466,8.065,50.234,211.466,1,1
178.800,203.140,211.452,8.312,50.233,211.452,1,1
178.900,202.878,211.438,8.559,50.233,211.438,1,1
179.000,202.617,211.423,8.806,50.233,211.423,1,1
179.100,202.355,211.408,9.052,50.233,211.408,1,1
179.200,202.094,211.392,9.299,50.233,211.392,1,1
179.300,201.832,211.376,9.544,50.233,211.376,1,1
179.400,201.571,211.360,9.790,50.233,211.360,1,1
179.500,201.309,211.343,10.035,50.233,211.343,1,1
179.600,201.047,211.326,10.279,50.232,211.326,1,1
179.700,200.785,211.309,10.523,50.232,211.309,1,1
179.800,200.524,211.291,10.767,50.232,211.291,1,1
179.900,200.262,211.272,11.011,50.232,211.272,1,1
180.000,200.000,211.254,11.254,50.232,211.254,1,1
180.100,199.738,211.234,11.496,50.232,211.234,1,1
180.200,199.476,211.215,11.738,50.231,211.215,1,1
180.300,199.215,211.195,11.980,50.231,211.195,1,1
180.400,198.953,211.175,12.222,50.231,211.175,1,1
180.500,198.691,211.154,12.463,50.231,211.154,1,1
180.600,198.429,211.133,12.703,50.231,211.133,1,1
180.700,198.168,211.111,12.943,50.231,211.111,1,1
180.800,197.906,211.089,13.183,50.230,211.089,1,1
180.900,197.645,211.067,13.422,50.230,211.067,1,1
181.000,197.383,211.044,13.661,50.230,211.044,1,1
181.100,197.122,211.021,13.899,50.230,211.021,1,1
181.200,196.860,210.997,14.137,50.230,210.997,1,1
181.300,196.599,210.973,14.374,50.229,210.973,1,1
181.400,196.338,210.949,14.611,50.229,210.949,1,1
181.500,196.077,210.924,14.847,50.229,210.924,1,1
181.600,195.816,210.899,15.083,50.229,210.899,1,1
181.700,195.555,210.873,15.318,50.229,210.873,1,1
181.800,195.295,210.848,15.553,50.228,210.848,1,1
181.900,195.034,210.821,15.787,50.228,210.821,1,1
182.000,194.774,210.795,16.021,50.228,210.795,1,1
182.100,194.513,210.767,16.254,50.228,210.767,1,1
182.200,194.253,210.740,16.487,50.228,210.740,1,1
182.300,193.993,210.712,16.719,50.227,210.712,1,1
182.400,193.733,210.684,16.951,50.227,210.684,1,1
182.500,193.474,210.655,17.182,50.227,210.655,1,1
182.600,193.214,210.626,17.412,50.227,210.626,1,1
182.700,192.955,210.597,17.642,50.226,210.597,1,1
182.800,192.696,210.567,17.871,50.226,210.567,1,1
182.900,192.437,210.537,18.100,50.226,210.537,1,1
183.000,192.178,210.506,18.328,50.226,210.506,1,1
183.100,191.920,210.475,18.556,50.225,210.475,1,1
183.200,191.662,210.444,18.783,50.225,210.444,1,1
183.300,191.404,210.412,19.009,50.225,210.412,1,1
183.400,191.146,210.380,19.235,50.225,210.380,1,1
183.500,190.888,210.348,19.460,50.224,210.348,1,1
183.600,190.631,210.315,19.684,50.224,210.315,1,1
183.700,190.374,210.282,19.908,50.224,210.282,1,1
183.800,190.117,210.248,20.131,50.223,210.248,1,1
183.900,189.861,210.214,20.354,50.223,210.214,1,1
184.000,189.604,210.180,20.576,50.223,210.180,1,1
184.100,189.348,210.146,20.797,50.223,210.146,1,1
184.200,189.093,210.110,21.018,50.222,210.110,1,1
184.300,188.837,210.075,21.238,50.222,210.075,1,1
184.400,188.582,210.039,21.457,50.222,210.039,1,1
184.500,188.328,210.003,21.675,50.221,210.003,1,1
184.600,188.073,209.967,21.893,50.221,209.967,1,1
184.700,187.819,209.930,22.111,50.221,209.930,1,1
184.800,187.566,209.893,22.327,50.220,209.893,1,1
184.900,187.312,209.855,22.543,50.220,209.855,1,1
185.000,187.059,209.817,22.758,50.220,209.817,1,1
185.100,186.806,209.779,22.972,50.220,209.779,1,1
185.200,186.554,209.740,23.186,50.219,209.740,1,1
185.300,186.302,209.701,23.399,50.219,209.701,1,1
185.400,186.050,209.662,23.611,50.219,209.662,1,1
185.500,185.799,209.622,23.823,50.218,209.622,1,1
185.600,185.548,209.582,24.034,50.218,209.582,1,1
185.700,185.298,209.542,24.244,50.218,209.542,1,1
185.800,185.048,209.501,24.453,50.217,209.501,1,1
185.900,184.798,209.460,24.661,50.217,209.460,1,1
186.000,184.549,209.418,24.869,50.217,209.418,1,1
186.100,184.300,209.377,25.076,50.216,209.377,1,1
186.200,184.052,209.334,25.282,50.216,209.334,1,1
186.300,183.804,209.292,25.488,50.215,209.292,1,1
186.400,183.557,209.249,25.692,50.215,209.249,1,1
186.500,183.310,209.206,25.896,50.215,209.206,1,1
186.600,183.063,209.162,26.099,50.214,209.162,1,1
186.700,182.817,209.119,26.302,50.214,209.119,1,1
186.800,182.571,209.074,26.503,50.214,209.074,1,1
186.900,182.326,209.030,26.704,50.213,209.030,1,1
187.000,182.082,208.985,26.904,50.213,208.985,1,1
187.100,181.837,208.940,27.103,50.213,208.940,1,1
187.200,181.594,208.894,27.301,50.212,208.894,1,1
187.300,181.351,208.849,27.498,50.212,208.849,1,1
187.400,181.108,208.802,27.695,50.211,208.802,1,1
187.500,180.866,208.756,27.890,50.211,208.756,1,1
187.600,180.624,208.709,28.085,50.211,208.709,1,1
187.700,180.383,208.662,28.279,50.210,208.662,1,1
187.800,180.143,208.615,28.472,50.210,208.615,1,1
187.900,179.903,208.567,28.664,50.209,208.567,1,1
188.000,179.663,208.519,28.856,50.209,208.519,1,1
188.100,179.424,208.470,29.046,50.209,208.470,1,1
188.200,179.186,208.422,29.236,50.208,208.422,1,1
188.300,178.948,208.373,29.424,50.208,208.373,1,1
188.400,178.711,208.323,29.612,50.207,208.323,1,1
188.500,178.474,208.274,29.799,50.207,208.274,1,1
188.600,178.238,208.224,29.985,50.207,208.224,1,1
188.700,178.003,208.173,30.170,50.206,208.173,1,1
188.800,177.768,208.123,30.354,50.206,208.123,1,1
188.900,177.534,208.072,30.538,50.205,208.072,1,1
189.000,177.300,208.021,30.720,50.205,208.021,1,1
189.100,177.068,207.969,30.902,50.204,207.969,1,1
189.200,176.835,207.917,31.082,50.204,207.917,1,1
189.300,176.604,207.865,31.262,50.204,207.865,1,1
189.400,176.372,207.813,31.440,50.203,207.813,1,1
189.500,176.142,207.760,31.618,50.203,207.760,1,1
189.600,175.912,207.707,31.795,50.202,207.707,1,1
189.700,175.683,207.654,31.971,50.202,207.654,1,1
189.800,175.455,207.600,32.145,50.201,207.600,1,1
189.900,175.227,207.546,32.319,50.201,207.546,1,1
190.000,175.000,207.492,32.492,50.200,207.492,1,1
190.100,174.774,207.438,32.664,50.200,207.438,1,1
190.200,174.548,207.383,32.835,50.200,207.383,1,1
190.300,174.323,207.328,33.005,50.199,207.328,1,1
190.400,174.099,207.273,33.174,50.199,207.273,1,1
190.500,173.875,207.217,33.342,50.198,207.217,1,1
190.600,173.652,207.161,33.509,50.198,207.161,1,1
190.700,173.430,207.105,33.675,50.197,207.105,1,1
190.800,173.209,207.049,33.840,50.197,207.049,1,1
190.900,172.988,206.992,34.004,50.196,206.992,1,1
191.000,172.768,206.935,34.167,50.196,206.935,1,1
191.100,172.549,206.878,34.329,50.195,206.878,1,1
191.200,172.330,206.820,34.490,50.195,206.820,1,1
