Time_s,P_pv_kW,P_smooth_kW,P_comp_kW,SOC_pct,P_grid_kW,data_valid,smoothing_enabled
0.000,200.000,200.000,0.000,50.000,200.000,1,1
0.100,200.262,200.000,-0.261,50.000,200.000,1,1
0.200,200.524,200.001,-0.522,50.000,200.001,1,1
0.300,200.785,200.003,-0.783,50.000,200.003,1,1
0.400,201.047,200.004,-1.043,50.000,200.004,1,1
0.500,201.309,200.007,-1.302,50.000,200.007,1,1
0.600,201.571,200.009,-1.561,50.000,200.009,1,1
0.700,201.832,200.012,-1.820,50.000,200.012,1,1
0.800,202.094,200.016,-2.078,50.000,200.016,1,1
0.900,202.355,200.020,-2.336,50.000,200.020,1,1
1.000,202.617,200.024,-2.593,50.000,200.024,1,1
1.100,202.878,200.029,-2.850,50.000,200.029,1,1
1.200,203.140,200.034,-3.106,50.000,200.034,1,1
1.300,203.401,200.039,-3.361,50.000,200.039,1,1
1.400,203.662,200.045,-3.617,50.000,200.045,1,1
1.500,203.923,200.052,-3.871,50.000,200.052,1,1
1.600,204.184,200.059,-4.125,50.000,200.059,1,1
1.700,204.445,200.066,-4.379,50.001,200.066,1,1
1.800,204.705,200.074,-4.632,50.001,200.074,1,1
1.900,204.966,200.082,-4.884,50.001,200.082,1,1
2.000,205.226,200.090,-5.136,50.001,200.090,1,1
2.100,205.487,200.099,-5.387,50.001,200.099,1,1
2.200,205.747,200.109,-5.638,50.001,200.109,1,1
2.300,206.007,200.119,-5.888,50.001,200.119,1,1
2.400,206.267,200.129,-6.138,50.001,200.129,1,1
2.500,206.526,200.139,-6.387,50.001,200.139,1,1
2.600,206.786,200.151,-6.635,50.001,200.151,1,1
2.700,207.045,200.162,-6.883,50.001,200.162,1,1
2.800,207.304,200.174,-7.130,50.001,200.174,1,1
2.900,207.563,200.186,-7.377,50.002,200.186,1,1
3.000,207.822,200.199,-7.623,50.002,200.199,1,1
3.100,208.080,200.212,-7.868,50.002,200.212,1,1
3.200,208.338,200.226,-8.113,50.002,200.226,1,1
3.300,208.596,200.239,-8.357,50.002,200.239,1,1
3.400,208.854,200.254,-8.600,50.002,200.254,1,1
3.500,209.112,200.269,-8.843,50.002,200.269,1,1
3.600,209.369,200.284,-9.085,50.002,200.284,1,1
3.700,209.626,200.299,-9.327,50.002,200.299,1,1
3.800,209.883,200.315,-9.568,50.003,200.315,1,1
3.900,210.139,200.332,-9.808,50.003,200.332,1,1
4.000,210.396,200.348,-10.047,50.003,200.348,1,1
4.100,210.652,200.365,-10.286,50.003,200.365,1,1
4.200,210.907,200.383,-10.524,50.003,200.383,1,1
4.300,211.163,200.401,-10.762,50.003,200.401,1,1
4.400,211.418,200.419,-10.998,50.003,200.419,1,1
4.500,211.672,200.438,-11.234,50.004,200.438,1,1
4.600,211.927,200.457,-11.470,50.004,200.457,1,1
4.700,212.181,200.477,-11.704,50.004,200.477,1,1
4.800,212.434,200.496,-11.938,50.004,200.496,1,1
4.900,212.688,200.517,-12.171,50.004,200.517,1,1
5.000,212.941,200.537,-12.404,50.004,200.537,1,1
5.100,213.194,200.558,-12.635,50.005,200.558,1,1
5.200,213.446,200.580,-12.866,50.005,200.580,1,1
5.300,213.698,200.602,-13.096,50.005,200.602,1,1
5.400,213.950,200.624,-13.326,50.005,200.624,1,1
5.500,214.201,200.647,-13.554,50.005,200.647,1,1
5.600,214.452,200.670,-13.782,50.006,200.670,1,1
5.700,214.702,200.693,-14.009,50.006,200.693,1,1
5.800,214.952,200.717,-14.235,50.006,200.717,1,1
5.900,215.202,200.741,-14.461,50.006,200.741,1,1
6.000,215.451,200.765,-14.686,50.006,200.765,1,1
6.100,215.700,200.790,-14.910,50.007,200.790,1,1
6.200,215.948,200.815,-15.133,50.007,200.815,1,1
6.300,216.196,200.841,-15.355,50.007,200.841,1,1
6.400,216.443,200.867,-15.577,50.007,200.867,1,1
6.500,216.690,200.893,-15.797,50.007,200.893,1,1
6.600,216.937,200.920,-16.017,50.008,200.920,1,1
6.700,217.183,200.947,-16.236,50.008,200.947,1,1
6.800,217.429,200.974,-16.454,50.008,200.974,1,1
6.900,217.674,201.002,-16.672,50.008,201.002,1,1
7.000,217.918,201.030,-16.888,50.009,201.030,1,1
7.100,218.163,201.059,-17.104,50.009,201.059,1,1
7.200,218.406,201.088,-17.319,50.009,201.088,1,1
7.300,218.649,201.117,-17.533,50.009,201.117,1,1
7.400,218.892,201.146,-17.746,50.010,201.146,1,1
7.500,219.134,201.176,-17.958,50.010,201.176,1,1
7.600,219.376,201.207,-18.169,50.010,201.207,1,1
7.700,219.617,201.237,-18.380,50.010,201.237,1,1
7.800,219.857,201.268,-18.589,50.011,201.268,1,1
7.900,220.097,201.300,-18.798,50.011,201.300,1,1
8.000,220.337,201.331,-19.006,50.011,201.331,1,1
8.100,220.576,201.363,-19.212,50.011,201.363,1,1
8.200,220.814,201.396,-19.418,50.012,201.396,1,1
8.300,221.052,201.428,-19.623,50.012,201.428,1,1
8.400,221.289,201.461,-19.828,50.012,201.461,1,1
8.500,221.526,201.495,-20.031,50.012,201.495,1,1
8.600,221.762,201.528,-20.233,50.013,201.528,1,1
8.700,221.997,201.563,-20.434,50.013,201.563,1,1
8.800,222.232,201.597,-20.635,50.013,201.597,1,1
8.900,222.466,201.632,-20.834,50.014,201.632,1,1
9.000,222.700,201.667,-21.033,50.014,201.667,1,1
9.100,222.932,201.702,-21.230,50.014,201.702,1,1
9.200,223.165,201.738,-21.427,50.014,201.738,1,1
9.300,223.396,201.774,-21.623,50.015,201.774,1,1
9.400,223.628,201.810,-21.817,50.015,201.810,1,1
9.500,223.858,201.847,-22.011,50.015,201.847,1,1
9.600,224.088,201.884,-22.204,50.016,201.884,1,1
9.700,224.317,201.921,-22.396,50.016,201.921,1,1
9.800,224.545,201.959,-22.586,50.016,201.959,1,1
9.900,224.773,201.997,-22.776,50.017,201.997,1,1
10.000,225.000,202.035,-22.965,50.017,202.035,1,1
10.100,225.226,202.074,-23.153,50.017,202.074,1,1
10.200,225.452,202.113,-23.339,50.018,202.113,1,1
10.300,225.677,202.152,-23.525,50.018,202.152,1,1
10.400,225.901,202.191,-23.710,50.018,202.191,1,1
10.500,226.125,202.231,-23.894,50.019,202.231,1,1
10.600,226.348,202.271,-24.077,50.019,202.271,1,1
10.700,226.570,202.312,-24.258,50.019,202.312,1,1
10.800,226.791,202.352,-24.439,50.020,202.352,1,1
10.900,227.012,202.393,-24.619,50.020,202.393,1,1
11.000,227.232,202.435,-24.797,50.020,202.435,1,1
11.100,227.451,202.476,-24.975,50.021,202.476,1,1
11.200,227.670,202.518,-25.151,50.021,202.518,1,1
11.300,227.887,202.561,-25.327,50.021,202.561,1,1
11.400,228.104,202.603,-25.501,50.022,202.603,1,1
11.500,228.320,202.646,-25.674,50.022,202.646,1,1
11.600,228.536,202.689,-25.847,50.022,202.689,1,1
11.700,228.750,202.732,-26.018,50.023,202.732,1,1
11.800,228.964,202.776,-26.188,50.023,202.776,1,1
11.900,229.177,202.820,-26.357,50.023,202.820,1,1
12.000,229.389,202.864,-26.525,50.024,202.864,1,1
12.100,229.601,202.909,-26.692,50.024,202.909,1,1
12.200,229.811,202.953,-26.858,50.025,202.953,1,1
12.300,230.021,202.998,-27.023,50.025,202.998,1,1
12.400,230.230,203.044,-27.186,50.025,203.044,1,1
12.500,230.438,203.089,-27.349,50.026,203.089,1,1
12.600,230.645,203.135,-27.510,50.026,203.135,1,1
12.700,230.852,203.181,-27.671,50.027,203.181,1,1
12.800,231.057,203.228,-27.830,50.027,203.228,1,1
12.900,231.262,203.274,-27.988,50.027,203.274,1,1
13.000,231.466,203.321,-28.145,50.028,203.321,1,1
13.100,231.669,203.368,-28.301,50.028,203.368,1,1
13.200,231.871,203.416,-28.455,50.028,203.416,1,1
13.300,232.072,203.463,-28.609,50.029,203.463,1,1
13.400,232.273,203.511,-28.762,50.029,203.511,1,1
13.500,232.472,203.560,-28.913,50.030,203.560,1,1
13.600,232.671,203.608,-29.063,50.030,203.608,1,1
13.700,232.869,203.657,-29.212,50.030,203.657,1,1
13.800,233.066,203.706,-29.360,50.031,203.706,1,1
13.900,233.262,203.755,-29.507,50.031,203.755,1,1
14.000,233.457,203.804,-29.652,50.032,203.804,1,1
14.100,233.651,203.854,-29.797,50.032,203.854,1,1
14.200,233.844,203.904,-29.940,50.033,203.904,1,1
14.300,234.036,203.954,-30.082,50.033,203.954,1,1
14.400,234.227,204.004,-30.223,50.033,204.004,1,1
14.500,234.418,204.055,-30.363,50.034,204.055,1,1
14.600,234.607,204.106,-30.501,50.034,204.106,1,1
14.700,234.796,204.157,-30.639,50.035,204.157,1,1
14.800,234.983,204.208,-30.775,50.035,204.208,1,1
14.900,235.170,204.260,-30.910,50.035,204.260,1,1
15.000,235.355,204.311,-31.044,50.036,204.311,1,1
15.100,235.540,204.363,-31.177,50.036,204.363,1,1
15.200,235.724,204.415,-31.308,50.037,204.415,1,1
15.300,235.906,204.468,-31.438,50.037,204.468,1,1
15.400,236.088,204.520,-31.568,50.038,204.520,1,1
15.500,236.269,204.573,-31.695,50.038,204.573,1,1
15.600,236.448,204.626,-31.822,50.039,204.626,1,1
15.700,236.627,204.680,-31.948,50.039,204.680,1,1
15.800,236.805,204.733,-32.072,50.039,204.733,1,1
15.900,236.982,204.787,-32.195,50.040,204.787,1,1
16.000,237.157,204.841,-32.317,50.040,204.841,1,1
16.100,237.332,204.895,-32.437,50.041,204.895,1,1
16.200,237.506,204.949,-32.557,50.041,204.949,1,1
16.300,237.678,205.003,-32.675,50.042,205.003,1,1
16.400,237.850,205.058,-32.792,50.042,205.058,1,1
16.500,238.020,205.113,-32.907,50.043,205.113,1,1
16.600,238.190,205.168,-33.022,50.043,205.168,1,1
16.700,238.358,205.223,-33.135,50.044,205.223,1,1
16.800,238.526,205.279,-33.247,50.044,205.279,1,1
16.900,238.692,205.334,-33.358,50.044,205.334,1,1
17.000,238.857,205.390,-33.467,50.045,205.390,1,1
17.100,239.022,205.446,-33.576,50.045,205.446,1,1
17.200,239.185,205.502,-33.683,50.046,205.502,1,1
17.300,239.347,205.558,-33.788,50.046,205.558,1,1
17.400,239.508,205.615,-33.893,50.047,205.615,1,1
17.500,239.668,205.671,-33.996,50.047,205.671,1,1
17.600,239.826,205.728,-34.098,50.048,205.728,1,1
17.700,239.984,205.785,-34.199,50.048,205.785,1,1
17.800,240.141,205.842,-34.298,50.049,205.842,1,1
17.900,240.296,205.900,-34.397,50.049,205.900,1,1
18.000,240.451,205.957,-34.494,50.050,205.957,1,1
18.100,240.604,206.015,-34.589,50.050,206.015,1,1
18.200,240.756,206.073,-34.684,50.051,206.073,1,1
18.300,240.907,206.131,-34.777,50.051,206.131,1,1
18.400,241.057,206.189,-34.869,50.052,206.189,1,1
18.500,241.206,206.247,-34.959,50.052,206.247,1,1
18.600,241.354,206.305,-35.049,50.053,206.305,1,1
18.700,241.501,206.364,-35.137,50.053,206.364,1,1
18.800,241.646,206.423,-35.223,50.054,206.423,1,1
18.900,241.790,206.482,-35.309,50.054,206.482,1,1
19.000,241.934,206.541,-35.393,50.055,206.541,1,1
19.100,242.076,206.600,-35.476,50.055,206.600,1,1
19.200,242.216,206.659,-35.557,50.055,206.659,1,1
19.300,242.356,206.718,-35.638,50.056,206.718,1,1
19.400,242.495,206.778,-35.717,50.056,206.778,1,1
19.500,242.632,206.838,-35.794,50.057,206.838,1,1
19.600,242.768,206.897,-35.871,50.057,206.897,1,1
19.700,242.903,206.957,-35.946,50.058,206.957,1,1
19.800,243.037,207.017,-36.020,50.058,207.017,1,1
19.900,243.170,207.077,-36.092,50.059,207.077,1,1
20.000,243.301,207.138,-36.164,50.059,207.138,1,1
20.100,243.432,207.198,-36.233,50.060,207.198,1,1
20.200,243.561,207.259,-36.302,50.060,207.259,1,1
20.300,243.689,207.319,-36.369,50.061,207.319,1,1
20.400,243.815,207.380,-36.435,50.061,207.380,1,1
20.500,243.941,207.441,-36.500,50.062,207.441,1,1
20.600,244.065,207.502,-36.563,50.063,207.502,1,1
20.700,244.188,207.563,-36.626,50.063,207.563,1,1
20.800,244.310,207.624,-36.686,50.064,207.624,1,1
20.900,244.431,207.685,-36.746,50.064,207.685,1,1
21.000,244.550,207.746,-36.804,50.065,207.746,1,1
21.100,244.669,207.808,-36.861,50.065,207.808,1,1
21.200,244.786,207.869,-36.916,50.066,207.869,1,1
21.300,244.901,207.931,-36.970,50.066,207.931,1,1
21.400,245.016,207.993,-37.023,50.067,207.993,1,1
21.500,245.129,208.055,-37.075,50.067,208.055,1,1
21.600,245.241,208.116,-37.125,50.068,208.116,1,1
21.700,245.352,208.178,-37.174,50.068,208.178,1,1
21.800,245.462,208.240,-37.221,50.069,208.240,1,1
21.900,245.570,208.303,-37.268,50.069,208.303,1,1
22.000,245.677,208.365,-37.313,50.070,208.365,1,1
22.100,245.783,208.427,-37.356,50.070,208.427,1,1
22.200,245.888,208.489,-37.398,50.071,208.489,1,1
22.300,245.991,208.552,-37.439,50.071,208.552,1,1
22.400,246.093,208.614,-37.479,50.072,208.614,1,1
22.500,246.194,208.677,-37.517,50.072,208.677,1,1
22.600,246.294,208.739,-37.554,50.073,208.739,1,1
22.700,246.392,208.802,-37.590,50.073,208.802,1,1
22.800,246.489,208.865,-37.624,50.074,208.865,1,1
22.900,246.585,208.927,-37.657,50.074,208.927,1,1
23.000,246.679,208.990,-37.689,50.075,208.990,1,1
23.100,246.772,209.053,-37.719,50.075,209.053,1,1
23.200,246.864,209.116,-37.748,50.076,209.116,1,1
23.300,246.955,209.179,-37.776,50.076,209.179,1,1
23.400,247.044,209.242,-37.802,50.077,209.242,1,1
23.500,247.132,209.305,-37.827,50.078,209.305,1,1
23.600,247.219,209.368,-37.851,50.078,209.368,1,1
23.700,247.304,209.431,-37.873,50.079,209.431,1,1
23.800,247.388,209.494,-37.894,50.079,209.494,1,1
23.900,247.471,209.558,-37.914,50.080,209.558,1,1
24.000,247.553,209.621,-37.932,50.080,209.621,1,1
24.100,247.633,209.684,-37.949,50.081,209.684,1,1
24.200,247.712,209.747,-37.965,50.081,209.747,1,1
24.300,247.790,209.811,-37.979,50.082,209.811,1,1
24.400,247.866,209.874,-37.992,50.082,209.874,1,1
24.500,247.941,209.937,-38.004,50.083,209.937,1,1
24.600,248.015,210.001,-38.014,50.083,210.001,1,1
24.700,248.087,210.064,-38.023,50.084,210.064,1,1
24.800,248.158,210.127,-38.031,50.084,210.127,1,1
24.900,248.228,210.191,-38.037,50.085,210.191,1,1
25.000,248.296,210.254,-38.042,50.085,210.254,1,1
25.100,248.363,210.318,-38.046,50.086,210.318,1,1
25.200,248.429,210.381,-38.048,50.087,210.381,1,1
25.300,248.494,210.444,-38.049,50.087,210.444,1,1
25.400,248.557,210.508,-38.049,50.088,210.508,1,1
25.500,248.618,210.571,-38.047,50.088,210.571,1,1
25.600,248.679,210.635,-38.044,50.089,210.635,1,1
25.700,248.738,210.698,-38.040,50.089,210.698,1,1
25.800,248.796,210.761,-38.034,50.090,210.761,1,1
25.900,248.852,210.825,-38.027,50.090,210.825,1,1
26.000,248.907,210.888,-38.019,50.091,210.888,1,1
26.100,248.961,210.952,-38.010,50.091,210.952,1,1
26.200,249.014,211.015,-37.999,50.092,211.015,1,1
26.300,249.065,211.078,-37.986,50.092,211.078,1,1
26.400,249.114,211.141,-37.973,50.093,211.141,1,1
26.500,249.163,211.205,-37.958,50.093,211.205,1,1
26.600,249.210,211.268,-37.942,50.094,211.268,1,1
26.700,249.255,211.331,-37.924,50.094,211.331,1,1
26.800,249.300,211.394,-37.905,50.095,211.394,1,1
26.900,249.343,211.457,-37.885,50.095,211.457,1,1
27.000,249.384,211.521,-37.864,50.096,211.521,1,1
27.100,249.425,211.584,-37.841,50.097,211.584,1,1
27.200,249.464,211.647,-37.817,50.097,211.647,1,1
27.300,249.501,211.710,-37.792,50.098,211.710,1,1
27.400,249.537,211.773,-37.765,50.098,211.773,1,1
27.500,249.572,211.836,-37.737,50.099,211.836,1,1
27.600,249.606,211.898,-37.707,50.099,211.898,1,1
27.700,249.638,211.961,-37.677,50.100,211.961,1,1
27.800,249.669,212.024,-37.645,50.100,212.024,1,1
27.900,249.698,212.087,-37.611,50.101,212.087,1,1
28.000,249.726,212.149,-37.577,50.101,212.149,1,1
28.100,249.753,212.212,-37.541,50.102,212.212,1,1
28.200,249.778,212.274,-37.504,50.102,212.274,1,1
28.300,249.802,212.337,-37.465,50.103,212.337,1,1
28.400,249.825,212.399,-37.426,50.103,212.399,1,1
28.500,249.846,212.461,-37.384,50.104,212.461,1,1
28.600,249.866,212.524,-37.342,50.104,212.524,1,1
28.700,249.884,212.586,-37.298,50.105,212.586,1,1
28.800,249.901,212.648,-37.253,50.105,212.648,1,1
28.900,249.917,212.710,-37.207,50.106,212.710,1,1
29.000,249.931,212.772,-37.160,50.106,212.772,1,1
29.100,249.944,212.834,-37.111,50.107,212.834,1,1
29.200,249.956,212.895,-37.061,50.107,212.895,1,1
29.300,249.966,212.957,-37.009,50.108,212.957,1,1
29.400,249.975,213.019,-36.957,50.108,213.019,1,1
29.500,249.983,213.080,-36.903,50.109,213.080,1,1
29.600,249.989,213.142,-36.847,50.110,213.142,1,1
29.700,249.994,213.203,-36.791,50.110,213.203,1,1
29.800,249.997,213.264,-36.733,50.111,213.264,1,1
29.900,249.999,213.325,-36.674,50.111,213.325,1,1
30.000,250.000,213.386,-36.614,50.112,213.386,1,1
30.100,249.999,213.447,-36.552,50.112,213.447,1,1
30.200,249.997,213.508,-36.489,50.113,213.508,1,1
30.300,249.994,213.569,-36.425,50.113,213.569,1,1
30.400,249.989,213.629,-36.360,50.114,213.629,1,1
30.500,249.983,213.690,-36.293,50.114,213.690,1,1
30.600,249.975,213.750,-36.225,50.115,213.750,1,1
30.700,249.966,213.811,-36.156,50.115,213.811,1,1
30.800,249.956,213.871,-36.085,50.116,213.871,1,1
30.900,249.944,213.931,-36.014,50.116,213.931,1,1
31.000,249.931,213.991,-35.941,50.117,213.991,1,1
31.100,249.917,214.050,-35.867,50.117,214.050,1,1
31.200,249.901,214.110,-35.791,50.118,214.110,1,1
31.300,249.884,214.170,-35.715,50.118,214.170,1,1
31.400,249.866,214.229,-35.637,50.119,214.229,1,1
31.500,249.846,214.288,-35.558,50.119,214.288,1,1
31.600,249.825,214.347,-35.477,50.120,214.347,1,1
31.700,249.802,214.406,-35.396,50.120,214.406,1,1
31.800,249.778,214.465,-35.313,50.121,214.465,1,1
31.900,249.753,214.524,-35.229,50.121,214.524,1,1
32.000,249.726,214.582,-35.144,50.122,214.582,1,1
32.100,249.698,214.641,-35.057,50.122,214.641,1,1
32.200,249.669,214.699,-34.969,50.122,214.699,1,1
32.300,249.638,214.757,-34.881,50.123,214.757,1,1
32.400,249.606,214.815,-34.790,50.123,214.815,1,1
32.500,249.572,214.873,-34.699,50.124,214.873,1,1
32.600,249.537,214.931,-34.607,50.124,214.931,1,1
32.700,249.501,214.988,-34.513,50.125,214.988,1,1
32.800,249.464,215.046,-34.418,50.125,215.046,1,1
32.900,249.425,215.103,-34.322,50.126,215.103,1,1
33.000,249.384,215.160,-34.225,50.126,215.160,1,1
33.100,249.343,215.217,-34.126,50.127,215.217,1,1
33.200,249.300,215.274,-34.026,50.127,215.274,1,1
33.300,249.255,215.330,-33.925,50.128,215.330,1,1
33.400,249.210,215.386,-33.823,50.128,215.386,1,1
33.500,249.163,215.443,-33.720,50.129,215.443,1,1
33.600,249.114,215.499,-33.616,50.129,215.499,1,1
33.700,249.065,215.554,-33.510,50.130,215.554,1,1
33.800,249.014,215.610,-33.403,50.130,215.610,1,1
33.900,248.961,215.666,-33.295,50.131,215.666,1,1
34.000,248.907,215.721,-33.186,50.131,215.721,1,1
34.100,248.852,215.776,-33.076,50.131,215.776,1,1
34.200,248.796,215.831,-32.965,50.132,215.831,1,1
34.300,248.738,215.886,-32.852,50.132,215.886,1,1
34.400,248.679,215.940,-32.739,50.133,215.940,1,1
34.500,248.618,215.995,-32.624,50.133,215.995,1,1
34.600,248.557,216.049,-32.508,50.134,216.049,1,1
34.700,248.494,216.103,-32.391,50.134,216.103,1,1
34.800,248.429,216.157,-32.272,50.135,216.157,1,1
34.900,248.363,216.210,-32.153,50.135,216.210,1,1
35.000,248.296,216.264,-32.033,50.136,216.264,1,1
35.100,248.228,216.317,-31.911,50.136,216.317,1,1
35.200,248.158,216.370,-31.788,50.136,216.370,1,1
35.300,248.087,216.423,-31.664,50.137,216.423,1,1
35.400,248.015,216.475,-31.540,50.137,216.475,1,1
35.500,247.941,216.528,-31.413,50.138,216.528,1,1
35.600,247.866,216.580,-31.286,50.138,216.580,1,1
35.700,247.790,216.632,-31.158,50.139,216.632,1,1
35.800,247.712,216.683,-31.029,50.139,216.683,1,1
35.900,247.633,216.735,-30.898,50.139,216.735,1,1
36.000,247.553,216.786,-30.767,50.140,216.786,1,1
36.100,247.471,216.837,-30.634,50.140,216.837,1,1
36.200,247.388,216.888,-30.500,50.141,216.888,1,1
36.300,247.304,216.939,-30.366,50.141,216.939,1,1
36.400,247.219,216.989,-30.230,50.142,216.989,1,1
36.500,247.132,217.039,-30.093,50.142,217.039,1,1
36.600,247.044,217.089,-29.955,50.142,217.089,1,1
36.700,246.955,217.139,-29.816,50.143,217.139,1,1
36.800,246.864,217.188,-29.676,50.143,217.188,1,1
36.900,246.772,217.237,-29.535,50.144,217.237,1,1
37.000,246.679,217.286,-29.393,50.144,217.286,1,1
37.100,246.585,217.335,-29.249,50.144,217.335,1,1
37.200,246.489,217.384,-29.105,50.145,217.384,1,1
37.300,246.392,217.432,-28.960,50.145,217.432,1,1
37.400,246.294,217.480,-28.814,50.146,217.480,1,1
37.500,246.194,217.528,-28.666,50.146,217.528,1,1
37.600,246.093,217.575,-28.518,50.146,217.575,1,1
37.700,245.991,217.623,-28.369,50.147,217.623,1,1
37.800,245.888,217.670,-28.218,50.147,217.670,1,1
37.900,245.783,217.716,-28.067,50.148,217.716,1,1
38.000,245.677,217.763,-27.914,50.148,217.763,1,1
38.100,245.570,217.809,-27.761,50.148,217.809,1,1
38.200,245.462,217.855,-27.607,50.149,217.855,1,1
38.300,245.352,217.901,-27.451,50.149,217.901,1,1
38.400,245.241,217.946,-27.295,50.150,217.946,1,1
38.500,245.129,217.992,-27.138,50.150,217.992,1,1
38.600,245.016,218.037,-26.979,50.150,218.037,1,1
38.700,244.901,218.081,-26.820,50.151,218.081,1,1
38.800,244.786,218.126,-26.660,50.151,218.126,1,1
38.900,244.669,218.170,-26.499,50.151,218.170,1,1
39.000,244.550,218.214,-26.337,50.152,218.214,1,1
39.100,244.431,218.257,-26.173,50.152,218.257,1,1
39.200,244.310,218.301,-26.009,50.153,218.301,1,1
39.300,244.188,218.344,-25.844,50.153,218.344,1,1
39.400,244.065,218.387,-25.679,50.153,218.387,1,1
39.500,243.941,218.429,-25.512,50.154,218.429,1,1
39.600,243.815,218.471,-25.344,50.154,218.471,1,1
39.700,243.689,218.513,-25.175,50.154,218.513,1,1
39.800,243.561,218.555,-25.006,50.155,218.555,1,1
39.900,243.432,218.596,-24.835,50.155,218.596,1,1
40.000,243.301,218.638,-24.664,50.155,218.638,1,1
40.100,243.170,218.678,-24.491,50.156,218.678,1,1
40.200,243.037,218.719,-24.318,50.156,218.719,1,1
40.300,242.903,218.759,-24.144,50.156,218.759,1,1
40.400,242.768,218.799,-23.969,50.157,218.799,1,1
40.500,242.632,218.839,-23.793,50.157,218.839,1,1
40.600,242.495,218.878,-23.617,50.157,218.878,1,1
40.700,242.356,218.917,-23.439,50.158,218.917,1,1
40.800,242.216,218.956,-23.260,50.158,218.956,1,1
40.900,242.076,218.994,-23.081,50.158,218.994,1,1
41.000,241.934,219.033,-22.901,50.159,219.033,1,1
41.100,241.790,219.070,-22.720,50.159,219.070,1,1
41.200,241.646,219.108,-22.538,50.159,219.108,1,1
41.300,241.501,219.145,-22.355,50.160,219.145,1,1
41.400,241.354,219.182,-22.172,50.160,219.182,1,1
41.500,241.206,219.219,-21.987,50.160,219.219,1,1
41.600,241.057,219.255,-21.802,50.160,219.255,1,1
41.700,240.907,219.291,-21.616,50.161,219.291,1,1
41.800,240.756,219.327,-21.429,50.161,219.327,1,1
41.900,240.604,219.362,-21.242,50.161,219.362,1,1
42.000,240.451,219.397,-21.053,50.162,219.397,1,1
42.100,240.296,219.432,-20.864,50.162,219.432,1,1
42.200,240.141,219.467,-20.674,50.162,219.467,1,1
42.300,239.984,219.501,-20.483,50.163,219.501,1,1
42.400,239.826,219.535,-20.292,50.163,219.535,1,1
42.500,239.668,219.568,-20.100,50.163,219.568,1,1
42.600,239.508,219.601,-19.906,50.163,219.601,1,1
42.700,239.347,219.634,-19.713,50.164,219.634,1,1
42.800,239.185,219.667,-19.518,50.164,219.667,1,1
42.900,239.022,219.699,-19.323,50.164,219.699,1,1
43.000,238.857,219.731,-19.127,50.164,219.731,1,1
43.100,238.692,219.762,-18.930,50.165,219.762,1,1
43.200,238.526,219.794,-18.732,50.165,219.794,1,1
43.300,238.358,219.824,-18.534,50.165,219.824,1,1
43.400,238.190,219.855,-18.335,50.165,219.855,1,1
43.500,238.020,219.885,-18.135,50.166,219.885,1,1
43.600,237.850,219.915,-17.935,50.166,219.915,1,1
43.700,237.678,219.945,-17.734,50.166,219.945,1,1
43.800,237.506,219.974,-17.532,50.166,219.974,1,1
43.900,237.332,220.003,-17.329,50.167,220.003,1,1
44.000,237.157,220.031,-17.126,50.167,220.031,1,1
44.100,236.982,220.059,-16.922,50.167,220.059,1,1
44.200,236.805,220.087,-16.718,50.167,220.087,1,1
44.300,236.627,220.115,-16.512,50.168,220.115,1,1
44.400,236.448,220.142,-16.306,50.168,220.142,1,1
44.500,236.269,220.169,-16.100,50.168,220.169,1,1
44.600,236.088,220.195,-15.893,50.168,220.195,1,1
44.700,235.906,220.221,-15.685,50.169,220.221,1,1
44.800,235.724,220.247,-15.476,50.169,220.247,1,1
44.900,235.540,220.273,-15.267,50.169,220.273,1,1
45.000,235.355,220.298,-15.058,50.169,220.298,1,1
45.100,235.170,220.323,-14.847,50.169,220.323,1,1
45.200,234.983,220.347,-14.636,50.170,220.347,1,1
45.300,234.796,220.371,-14.425,50.170,220.371,1,1
45.400,234.607,220.395,-14.212,50.170,220.395,1,1
45.500,234.418,220.418,-14.000,50.170,220.418,1,1
45.600,234.227,220.441,-13.786,50.170,220.441,1,1
45.700,234.036,220.464,-13.572,50.171,220.464,1,1
45.800,233.844,220.486,-13.358,50.171,220.486,1,1
45.900,233.651,220.508,-13.143,50.171,220.508,1,1
46.000,233.457,220.529,-12.927,50.171,220.529,1,1
46.100,233.262,220.551,-12.711,50.171,220.551,1,1
46.200,233.066,220.571,-12.494,50.171,220.571,1,1
46.300,232.869,220.592,-12.277,50.172,220.592,1,1
46.400,232.671,220.612,-12.059,50.172,220.612,1,1
46.500,232.472,220.632,-11.841,50.172,220.632,1,1
46.600,232.273,220.651,-11.622,50.172,220.651,1,1
46.700,232.072,220.670,-11.402,50.172,220.670,1,1
46.800,231.871,220.689,-11.183,50.172,220.689,1,1
46.900,231.669,220.707,-10.962,50.173,220.707,1,1
47.000,231.466,220.725,-10.741,50.173,220.725,1,1
47.100,231.262,220.742,-10.520,50.173,220.742,1,1
47.200,231.057,220.760,-10.298,50.173,220.760,1,1
47.300,230.852,220.776,-10.075,50.173,220.776,1,1
47.400,230.645,220.793,-9.853,50.173,220.793,1,1
47.500,230.438,220.809,-9.629,50.173,220.809,1,1
47.600,230.230,220.824,-9.405,50.174,220.824,1,1
47.700,230.021,220.840,-9.181,50.174,220.840,1,1
47.800,229.811,220.855,-8.957,50.174,220.855,1,1
47.900,229.601,220.869,-8.731,50.174,220.869,1,1
