Time_s,Load_kW,P_grid_kW,P_bat_kW,A_window_kW,P_req_kW,en,comm,alarm
183.200,300.000,199.985,100.015,250.001,100.015,1,0,1
183.300,300.000,199.985,100.015,250.001,100.015,1,0,1
183.400,300.000,199.985,100.014,250.001,100.014,1,0,1
183.500,300.000,199.986,100.014,250.001,100.014,1,0,1
183.600,300.000,199.986,100.013,250.000,100.013,1,0,1
183.700,300.000,199.987,100.013,250.000,100.013,1,0,1
183.800,300.000,199.987,100.013,250.000,100.013,1,0,1
183.900,300.000,199.987,100.012,250.000,100.012,1,0,1
184.000,300.000,199.988,100.012,250.000,100.012,1,0,1
184.100,300.000,199.988,100.012,250.000,100.012,1,0,1
184.200,300.000,199.988,100.011,250.000,100.011,1,0,1
184.300,300.000,199.989,100.011,250.000,100.011,1,0,1
184.400,300.000,199.989,100.011,250.000,100.011,1,0,1
184.500,300.000,199.989,100.010,250.000,100.010,1,0,1
184.600,300.000,199.990,100.010,250.000,100.010,1,0,1
184.700,300.000,199.990,100.010,250.000,100.010,1,0,1
184.800,300.000,199.990,100.010,250.000,100.010,1,0,1
184.900,300.000,199.990,100.009,250.000,100.009,1,0,1
185.000,300.000,199.991,100.009,250.000,100.009,1,0,1
185.100,300.000,199.991,100.009,250.000,100.009,1,0,1
185.200,300.000,199.991,100.009,250.000,100.009,1,0,1
185.300,300.000,199.991,100.008,250.000,100.008,1,0,1
185.400,300.000,199.992,100.008,250.000,100.008,1,0,1
185.500,300.000,199.992,100.008,250.000,100.008,1,0,1
185.600,300.000,199.992,100.008,250.000,100.008,1,0,1
185.700,300.000,199.992,100.008,250.000,100.008,1,0,1
185.800,300.000,199.992,100.007,250.000,100.007,1,0,1
185.900,300.000,199.993,100.007,250.000,100.007,1,0,1
186.000,300.000,199.993,100.007,250.000,100.007,1,0,1
186.100,300.000,199.993,100.007,250.000,100.007,1,0,1
186.200,300.000,199.993,100.007,250.000,100.007,1,0,1
186.300,300.000,199.993,100.006,250.000,100.006,1,0,1
186.400,300.000,199.994,100.006,250.000,100.006,1,0,1
186.500,300.000,199.994,100.006,250.000,100.006,1,0,1
186.600,300.000,199.994,100.006,250.000,100.006,1,0,1
186.700,300.000,199.994,100.006,250.000,100.006,1,0,1
186.800,300.000,199.994,100.006,250.000,100.006,1,0,1
186.900,300.000,199.994,100.005,250.000,100.005,1,0,1
187.000,300.000,199.995,100.005,250.000,100.005,1,0,1
187.100,300.000,199.995,100.005,250.000,100.005,1,0,1
187.200,300.000,199.995,100.005,250.000,100.005,1,0,1
187.300,300.000,199.995,100.005,250.000,100.005,1,0,1
187.400,300.000,199.995,100.005,250.000,100.005,1,0,1
187.500,300.000,199.995,100.005,250.000,100.005,1,0,1
187.600,300.000,199.995,100.004,250.000,100.004,1,0,1
187.700,300.000,199.996,100.004,250.000,100.004,1,0,1
187.800,300.000,199.996,100.004,250.000,100.004,1,0,1
187.900,300.000,199.996,100.004,250.000,100.004,1,0,1
188.000,300.000,199.996,100.004,250.000,100.004,1,0,1
188.100,300.000,199.996,100.004,250.000,100.004,1,0,1
188.200,300.000,199.996,100.004,250.000,100.004,1,0,1
188.300,300.000,199.996,100.004,250.000,100.004,1,0,1
188.400,300.000,199.996,100.004,250.000,100.004,1,0,1
188.500,300.000,199.996,100.003,250.000,100.003,1,0,1
188.600,300.000,199.997,100.003,250.000,100.003,1,0,1
188.700,300.000,199.997,100.003,250.000,100.003,1,0,1
188.800,300.000,199.997,100.003,250.000,100.003,1,0,1
188.900,300.000,199.997,100.003,250.000,100.003,1,0,1
189.000,300.000,199.997,100.003,250.000,100.003,1,0,1
189.100,300.000,199.997,100.003,250.000,100.003,1,0,1
189.200,300.000,199.997,100.003,250.000,100.003,1,0,1
189.300,300.000,199.997,100.003,250.000,100.003,1,0,1
189.400,300.000,199.997,100.003,250.000,100.003,1,0,1
189.500,300.000,199.997,100.003,250.000,100.003,1,0,1
189.600,300.000,199.997,100.003,250.000,100.003,1,0,1
189.700,300.000,199.997,100.002,250.000,100.002,1,0,1
189.800,300.000,199.998,100.002,250.000,100.002,1,0,1
189.900,300.000,199.998,100.002,250.000,100.002,1,0,1
190.000,300.000,199.998,100.002,250.000,100.002,1,0,1
190.100,300.000,199.998,100.002,250.000,100.002,1,0,1
190.200,300.000,199.998,100.002,250.000,100.002,1,0,1
190.300,300.000,199.998,100.002,250.000,100.002,1,0,1
190.400,300.000,199.998,100.002,250.000,100.002,1,0,1
190.500,300.000,199.998,100.002,250.000,100.002,1,0,1
190.600,300.000,199.998,100.002,250.000,100.002,1,0,1
190.700,300.000,199.998,100.002,250.000,100.002,1,0,1
190.800,300.000,199.998,100.002,250.000,100.002,1,0,1
190.900,300.000,199.998,100.002,250.000,100.002,1,0,1
191.000,300.000,199.998,100.002,250.000,100.002,1,0,1
191.100,300.000,199.998,100.002,250.000,100.002,1,0,1
191.200,300.000,199.998,100.002,250.000,100.002,1,0,1
191.300,300.000,199.998,100.002,250.000,100.002,1,0,1
191.400,300.000,199.998,100.002,250.000,100.002,1,0,1
191.500,300.000,199.998,100.002,250.000,100.002,1,0,1
191.600,300.000,199.998,100.001,250.000,100.001,1,0,1
191.700,300.000,199.999,100.001,250.000,100.001,1,0,1
191.800,300.000,199.999,100.001,250.000,100.001,1,0,1
191.900,300.000,199.999,100.001,250.000,100.001,1,0,1
192.000,300.000,199.999,100.001,250.000,100.001,1,0,1
192.100,300.000,199.999,100.001,250.000,100.001,1,0,1
192.200,300.000,199.999,100.001,250.000,100.001,1,0,1
192.300,300.000,199.999,100.001,250.000,100.001,1,0,1
192.400,300.000,199.999,100.001,250.000,100.001,1,0,1
192.500,300.000,199.999,100.001,250.000,100.001,1,0,1
192.600,300.000,199.999,100.001,250.000,100.001,1,0,1
192.700,300.000,199.999,100.001,250.000,100.001,1,0,1
192.800,300.000,199.999,100.001,250.000,100.001,1,0,1
192.900,300.000,199.999,100.001,250.000,100.001,1,0,1
193.000,300.000,199.999,100.001,250.000,100.001,1,0,1
193.100,300.000,199.999,100.001,250.000,100.001,1,0,1
193.200,300.000,199.999,100.001,250.000,100.001,1,0,1
193.300,300.000,199.999,100.001,250.000,100.001,1,0,1
193.400,300.000,199.999,100.001,250.000,100.001,1,0,1
193.500,300.000,199.999,100.001,250.000,100.001,1,0,1
193.600,300.000,199.999,100.001,250.000,100.001,1,0,1
193.700,300.000,199.999,100.001,250.000,100.001,1,0,1
193.800,300.000,199.999,100.001,250.000,100.001,1,0,1
193.900,300.000,199.999,100.001,250.000,100.001,1,0,1
194.000,300.000,199.999,100.001,250.000,100.001,1,0,1
194.100,300.000,199.999,100.001,250.000,100.001,1,0,1
194.200,300.000,199.999,100.001,250.000,100.001,1,0,1
194.300,300.000,199.999,100.001,250.000,100.001,1,0,1
194.400,300.000,199.999,100.001,250.000,100.001,1,0,1
194.500,300.000,199.999,100.001,250.000,100.001,1,0,1
194.600,300.000,199.999,100.001,250.000,100.001,1,0,1
194.700,300.000,199.999,100.001,250.000,100.001,1,0,1
194.800,300.000,199.999,100.001,250.000,100.001,1,0,1
194.900,300.000,199.999,100.001,250.000,100.001,1,0,1
195.000,300.000,199.999,100.001,250.000,100.001,1,0,1
195.100,300.000,199.999,100.001,250.000,100.001,1,0,1
195.200,300.000,199.999,100.001,250.000,100.001,1,0,1
195.300,300.000,199.999,100.001,250.000,100.001,1,0,1
195.400,300.000,199.999,100.001,250.000,100.001,1,0,1
195.500,300.000,199.999,100.001,250.000,100.001,1,0,1
195.600,300.000,199.999,100.000,250.000,100.000,1,0,1
195.700,300.000,200.000,100.000,250.000,100.000,1,0,1
195.800,300.000,200.000,100.000,250.000,100.000,1,0,1
195.900,300.000,200.000,100.000,250.000,100.000,1,0,1
196.000,300.000,200.000,100.000,250.000,100.000,1,0,1
196.100,300.000,200.000,100.000,250.000,100.000,1,0,1
196.200,300.000,200.000,100.000,250.000,100.000,1,0,1
196.300,300.000,200.000,100.000,250.000,100.000,1,0,1
196.400,300.000,200.000,100.000,250.000,100.000,1,0,1
196.500,300.000,200.000,100.000,250.000,100.000,1,0,1
196.600,300.000,200.000,100.000,250.000,100.000,1,0,1
196.700,300.000,200.000,100.000,250.000,100.000,1,0,1
196.800,300.000,200.000,100.000,250.000,100.000,1,0,1
196.900,300.000,200.000,100.000,250.000,100.000,1,0,1
197.000,300.000,200.000,100.000,250.000,100.000,1,0,1
197.100,300.000,200.000,100.000,250.000,100.000,1,0,1
197.200,300.000,200.000,100.000,250.000,100.000,1,0,1
197.300,300.000,200.000,100.000,250.000,100.000,1,0,1
197.400,300.000,200.000,100.000,250.000,100.000,1,0,1
197.500,300.000,200.000,100.000,250.000,100.000,1,0,1
197.600,300.000,200.000,100.000,250.000,100.000,1,0,1
197.700,300.000,200.000,100.000,250.000,100.000,1,0,1
197.800,300.000,200.000,100.000,250.000,100.000,1,0,1
197.900,300.000,200.000,100.000,250.000,100.000,1,0,1
198.000,300.000,200.000,100.000,250.000,100.000,1,0,1
198.100,300.000,200.000,100.000,250.000,100.000,1,0,1
198.200,300.000,200.000,100.000,250.000,100.000,1,0,1
198.300,300.000,200.000,100.000,250.000,100.000,1,0,1
198.400,300.000,200.000,100.000,250.000,100.000,1,0,1
198.500,300.000,200.000,100.000,250.000,100.000,1,0,1
198.600,300.000,200.000,100.000,250.000,100.000,1,0,1
198.700,300.000,200.000,100.000,250.000,100.000,1,0,1
198.800,300.000,200.000,100.000,250.000,100.000,1,0,1
198.900,300.000,200.000,100.000,250.000,100.000,1,0,1
199.000,300.000,200.000,100.000,250.000,100.000,1,0,1
199.100,300.000,200.000,100.000,250.000,100.000,1,0,1
199.200,300.000,200.000,100.000,250.000,100.000,1,0,1
199.300,300.000,200.000,100.000,250.000,100.000,1,0,1
199.400,300.000,200.000,100.000,250.000,100.000,1,0,1
199.500,300.000,200.000,100.000,250.000,100.000,1,0,1
199.600,300.000,200.000,100.000,250.000,100.000,1,0,1
199.700,300.000,200.000,100.000,250.000,100.000,1,0,1
199.800,300.000,200.000,100.000,250.000,100.000,1,0,1
199.900,300.000,200.000,100.000,250.000,100.000,1,0,1
200.000,300.000,200.000,100.000,250.000,100.000,1,0,1
200.100,300.000,200.000,100.000,250.000,100.000,1,0,1
200.200,300.000,200.000,100.000,250.000,100.000,1,0,1
200.300,300.000,200.000,100.000,250.000,100.000,1,0,1
200.400,300.000,200.000,100.000,250.000,100.000,1,0,1
200.500,300.000,200.000,100.000,250.000,100.000,1,0,1
200.600,300.000,200.000,100.000,250.000,100.000,1,0,1
200.700,300.000,200.000,100.000,250.000,100.000,1,0,1
200.800,300.000,200.000,100.000,250.000,100.000,1,0,1
200.900,300.000,200.000,100.000,250.000,100.000,1,0,1
201.000,300.000,200.000,100.000,250.000,100.000,1,0,1
201.100,300.000,200.000,100.000,250.000,100.000,1,0,1
201.200,300.000,200.000,100.000,250.000,100.000,1,0,1
201.300,300.000,200.000,100.000,250.000,100.000,1,0,1
201.400,300.000,200.000,100.000,250.000,100.000,1,0,1
201.500,300.000,200.000,100.000,250.000,100.000,1,0,1
201.600,300.000,200.000,100.000,250.000,100.000,1,0,1
201.700,300.000,200.000,100.000,250.000,100.000,1,0,1
201.800,300.000,200.000,100.000,250.000,100.000,1,0,1
201.900,300.000,200.000,100.000,250.000,100.000,1,0,1
202.000,300.000,200.000,100.000,250.000,100.000,1,0,1
202.100,300.000,200.000,100.000,250.000,100.000,1,0,1
202.200,300.000,200.000,100.000,250.000,100.000,1,0,1
202.300,300.000,200.000,100.000,250.000,100.000,1,0,1
202.400,300.000,200.000,100.000,250.000,100.000,1,0,1
202.500,300.000,200.000,100.000,250.000,100.000,1,0,1
202.600,300.000,200.000,100.000,250.000,100.000,1,0,1
202.700,300.000,200.000,100.000,250.000,100.000,1,0,1
202.800,300.000,200.000,100.000,250.000,100.000,1,0,1
202.900,300.000,200.000,100.000,250.000,100.000,1,0,1
203.000,300.000,200.000,100.000,250.000,100.000,1,0,1
203.100,300.000,200.000,100.000,250.000,100.000,1,0,1
203.200,300.000,200.000,100.000,250.000,100.000,1,0,1
203.300,300.000,200.000,100.000,250.000,100.000,1,0,1
203.400,300.000,200.000,100.000,250.000,100.000,1,0,1
203.500,300.000,200.000,100.000,250.000,100.000,1,0,1
203.600,300.000,200.000,100.000,250.000,100.000,1,0,1
203.700,300.000,200.000,100.000,250.000,100.000,1,0,1
203.800,300.000,200.000,100.000,250.000,100.000,1,0,1
203.900,300.000,200.000,100.000,250.000,100.000,1,0,1
204.000,300.000,200.000,100.000,250.000,100.000,1,0,1
204.100,300.000,200.000,100.000,250.000,100.000,1,0,1
204.200,300.000,200.000,100.000,250.000,100.000,1,0,1
204.300,300.000,200.000,100.000,250.000,100.000,1,0,1
204.400,300.000,200.000,100.000,250.000,100.000,1,0,1
204.500,300.000,200.000,100.000,250.000,100.000,1,0,1
204.600,300.000,200.000,100.000,250.000,100.000,1,0,1
204.700,300.000,200.000,100.000,250.000,100.000,1,0,1
204.800,300.000,200.000,100.000,250.000,100.000,1,0,1
204.900,300.000,200.000,100.000,250.000,100.000,1,0,1
205.000,300.000,200.000,100.000,250.000,100.000,1,0,1
205.100,300.000,200.000,100.000,249.900,100.000,1,0,1
205.200,300.000,200.000,90.000,249.800,90.000,1,0,0
205.300,300.000,210.000,79.800,249.710,79.800,1,0,0
205.400,300.000,220.200,70.400,249.630,70.400,1,0,0
205.500,300.000,229.600,61.840,249.560,61.840,1,0,0
205.600,300.000,238.160,54.060,249.498,54.060,1,0,0
205.700,300.000,245.940,46.996,249.444,46.996,1,0,0
205.800,300.000,253.004,40.586,249.397,40.586,1,0,0
205.900,300.000,259.414,34.774,249.356,34.774,1,0,0
206.000,300.000,265.226,29.509,249.322,29.509,1,0,0
206.100,300.000,270.491,24.745,249.292,24.745,1,0,0
206.200,300.000,275.255,20.437,249.267,20.437,1,0,0
206.300,300.000,279.563,16.546,249.247,16.546,1,0,0
206.400,300.000,283.454,13.037,249.230,13.037,1,0,0
206.500,300.000,286.963,9.876,249.217,9.876,1,0,0
206.600,300.000,290.124,7.033,249.207,7.033,1,0,0
206.700,300.000,292.967,4.480,249.200,4.480,1,0,0
206.800,300.000,295.520,2.192,249.196,2.192,1,0,0
206.900,300.000,297.808,0.144,249.194,0.144,1,0,0
207.000,300.000,299.856,0.000,249.194,0.000,1,0,0
207.100,300.000,300.000,0.000,249.194,0.000,1,0,0
207.200,300.000,300.000,0.000,249.194,0.000,1,0,0
207.300,300.000,300.000,0.000,249.194,0.000,1,0,0
207.400,300.000,300.000,0.000,249.194,0.000,1,0,0
207.500,300.000,300.000,0.000,249.194,0.000,1,0,0
207.600,300.000,300.000,0.000,249.194,0.000,1,0,0
207.700,300.000,300.000,0.000,249.194,0.000,1,0,0
207.800,300.000,300.000,0.000,249.194,0.000,1,0,0
207.900,300.000,300.000,0.000,249.194,0.000,1,0,0
208.000,300.000,300.000,0.000,249.194,0.000,1,0,0
208.100,300.000,300.000,0.000,249.194,0.000,1,0,0
208.200,300.000,300.000,0.000,249.194,0.000,1,0,0
208.300,300.000,300.000,0.000,249.194,0.000,1,0,0
208.400,300.000,300.000,0.000,249.194,0.000,1,0,0
208.500,300.000,300.000,0.000,249.194,0.000,1,0,0
208.600,300.000,300.000,0.000,249.194,0.000,1,0,0
208.700,300.000,300.000,0.000,249.194,0.000,1,0,0
208.800,300.000,300.000,0.000,249.194,0.000,1,0,0
208.900,300.000,300.000,0.000,249.194,0.000,1,0,0
209.000,300.000,300.000,0.000,249.194,0.000,1,0,0
209.100,300.000,300.000,0.000,249.194,0.000,1,0,0
209.200,300.000,300.000,0.000,249.194,0.000,1,0,0
209.300,300.000,300.000,0.000,249.194,0.000,1,0,0
209.400,300.000,300.000,0.000,249.194,0.000,1,0,0
209.500,300.000,300.000,0.000,249.194,0.000,1,0,0
209.600,300.000,300.000,0.000,249.194,0.000,1,0,0
209.700,300.000,300.000,0.000,249.194,0.000,1,0,0
209.800,300.000,300.000,0.000,249.194,0.000,1,0,0
209.900,300.000,300.000,0.000,249.194,0.000,1,0,0
210.000,300.000,300.000,0.000,249.194,0.000,1,0,0
210.100,300.000,300.000,0.000,249.194,0.000,1,0,0
210.200,300.000,300.000,0.000,249.194,0.000,1,0,0
210.300,300.000,300.000,0.000,249.194,0.000,1,0,0
210.400,300.000,300.000,0.000,249.194,0.000,1,0,0
210.500,300.000,300.000,0.000,249.194,0.000,1,0,0
210.600,300.000,300.000,0.000,249.194,0.000,1,0,0
210.700,300.000,300.000,0.000,249.194,0.000,1,0,0
210.800,300.000,300.000,0.000,249.194,0.000,1,0,0
210.900,300.000,300.000,0.000,249.194,0.000,1,0,0
211.000,300.000,300.000,0.000,249.194,0.000,1,0,0
211.100,300.000,300.000,0.000,249.194,0.000,1,0,0
211.200,300.000,300.000,0.000,249.194,0.000,1,0,0
211.300,300.000,300.000,0.000,249.194,0.000,1,0,0
211.400,300.000,300.000,0.000,249.194,0.000,1,0,0
211.500,300.000,300.000,0.000,249.194,0.000,1,0,0
211.600,300.000,300.000,0.000,249.194,0.000,1,0,0
211.700,300.000,300.000,0.000,249.194,0.000,1,0,0
211.800,300.000,300.000,0.000,249.194,0.000,1,0,0
211.900,300.000,300.000,0.000,249.194,0.000,1,0,0
212.000,300.000,300.000,0.000,249.194,0.000,1,0,0
212.100,300.000,300.000,0.000,249.194,0.000,1,0,0
212.200,300.000,300.000,0.000,249.194,0.000,1,0,0
212.300,300.000,300.000,0.000,249.194,0.000,1,0,0
212.400,300.000,300.000,0.000,249.194,0.000,1,0,0
212.500,300.000,300.000,0.000,249.194,0.000,1,0,0
212.600,300.000,300.000,0.000,249.194,0.000,1,0,0
212.700,300.000,300.000,0.000,249.194,0.000,1,0,0
212.800,300.000,300.000,0.000,249.194,0.000,1,0,0
212.900,300.000,300.000,0.000,249.194,0.000,1,0,0
213.000,300.000,300.000,0.000,249.194,0.000,1,0,0
213.100,300.000,300.000,0.000,249.194,0.000,1,0,0
213.200,300.000,300.000,0.000,249.194,0.000,1,0,0
213.300,300.000,300.000,0.000,249.194,0.000,1,0,0
213.400,300.000,300.000,0.000,249.194,0.000,1,0,0
213.500,300.000,300.000,0.000,249.194,0.000,1,0,0
213.600,300.000,300.000,0.000,249.194,0.000,1,0,0
213.700,300.000,300.000,0.000,249.194,0.000,1,0,0
213.800,300.000,300.000,0.000,249.194,0.000,1,0,0
213.900,300.000,300.000,0.000,249.194,0.000,1,0,0
214.000,300.000,300.000,0.000,249.194,0.000,1,0,0
214.100,300.000,300.000,0.000,249.194,0.000,1,0,0
214.200,300.000,300.000,0.000,249.194,0.000,1,0,0
214.300,300.000,300.000,0.000,249.194,0.000,1,0,0
214.400,300.000,300.000,0.000,249.194,0.000,1,0,0
214.500,300.000,300.000,0.000,249.194,0.000,1,0,0
214.600,300.000,300.000,0.000,249.194,0.000,1,0,0
214.700,300.000,300.000,0.000,249.194,0.000,1,0,0
214.800,300.000,300.000,0.000,249.194,0.000,1,0,0
214.900,300.000,300.000,0.000,249.194,0.000,1,0,0
215.000,300.000,300.000,0.000,249.194,0.000,1,0,0
215.100,300.000,300.000,0.000,249.194,0.000,1,0,0
215.200,300.000,300.000,0.000,249.194,0.000,1,0,0
215.300,300.000,300.000,0.000,249.194,0.000,1,0,0
215.400,300.000,300.000,0.000,249.194,0.000,1,0,0
215.500,300.000,300.000,0.000,249.194,0.000,1,0,0
215.600,300.000,300.000,0.000,249.194,0.000,1,0,0
215.700,300.000,300.000,0.000,249.194,0.000,1,0,0
215.800,300.000,300.000,0.000,249.194,0.000,1,0,0
215.900,300.000,300.000,0.000,249.194,0.000,1,0,0
216.000,300.000,300.000,0.000,249.194,0.000,1,0,0
216.100,300.000,300.000,0.000,249.194,0.000,1,0,0
216.200,300.000,300.000,0.000,249.194,0.000,1,0,0
216.300,300.000,300.000,0.000,249.194,0.000,1,0,0
216.400,300.000,300.000,0.000,249.194,0.000,1,0,0
216.500,300.000,300.000,0.000,249.194,0.000,1,0,0
216.600,300.000,300.000,0.000,249.194,0.000,1,0,0
216.700,300.000,300.000,0.000,249.194,0.000,1,0,0
216.800,300.000,300.000,0.000,249.194,0.000,1,0,0
216.900,300.000,300.000,0.000,249.194,0.000,1,0,0
217.000,300.000,300.000,0.000,249.194,0.000,1,0,0
217.100,300.000,300.000,0.000,249.194,0.000,1,0,0
217.200,300.000,300.000,0.000,249.194,0.000,1,0,0
217.300,300.000,300.000,0.000,249.194,0.000,1,0,0
217.400,300.000,300.000,0.000,249.194,0.000,1,0,0
217.500,300.000,300.000,0.000,249.194,0.000,1,0,0
217.600,300.000,300.000,0.000,249.194,0.000,1,0,0
217.700,300.000,300.000,0.000,249.194,0.000,1,0,0
217.800,300.000,300.000,0.000,249.194,0.000,1,0,0
217.900,300.000,300.000,0.000,249.194,0.000,1,0,0
218.000,300.000,300.000,0.000,249.194,0.000,1,0,0
218.100,300.000,300.000,0.000,249.194,0.000,1,0,0
218.200,300.000,300.000,0.000,249.194,0.000,1,0,0
218.300,300.000,300.000,0.000,249.194,0.000,1,0,0
218.400,300.000,300.000,0.000,249.194,0.000,1,0,0
218.500,300.000,300.000,0.000,249.194,0.000,1,0,0
218.600,300.000,300.000,0.000,249.194,0.000,1,0,0
218.700,300.000,300.000,0.000,249.194,0.000,1,0,0
218.800,300.000,300.000,0.000,249.194,0.000,1,0,0
218.900,300.000,300.000,0.000,249.194,0.000,1,0,0
219.000,300.000,300.000,0.000,249.194,0.000,1,0,0
219.100,300.000,300.000,0.000,249.194,0.000,1,0,0
219.200,300.000,300.000,0.000,249.194,0.000,1,0,0
219.300,300.000,300.000,0.000,249.194,0.000,1,0,0
219.400,300.000,300.000,0.000,249.194,0.000,1,0,0
219.500,300.000,300.000,0.000,249.194,0.000,1,0,0
219.600,300.000,300.000,0.000,249.194,0.000,1,0,0
219.700,300.000,300.000,0.000,249.194,0.000,1,0,0
219.800,300.000,300.000,0.000,249.194,0.000,1,0,0
219.900,300.000,300.000,0.000,249.194,0.000,1,0,0
220.000,300.000,300.000,0.000,249.194,0.000,1,0,0
220.100,300.000,300.000,0.000,249.194,0.000,1,0,0
220.200,300.000,300.000,0.000,249.194,0.000,1,0,0
220.300,300.000,300.000,0.000,249.194,0.000,1,0,0
220.400,300.000,300.000,0.000,249.194,0.000,1,0,0
220.500,300.000,300.000,0.000,249.194,0.000,1,0,0
220.600,300.000,300.000,0.000,249.194,0.000,1,0,0
220.700,300.000,300.000,0.000,249.194,0.000,1,0,0
220.800,300.000,300.000,0.000,249.194,0.000,1,0,0
220.900,300.000,300.000,0.000,249.194,0.000,1,0,0
221.000,300.000,300.000,0.000,249.194,0.000,1,0,0
221.100,300.000,300.000,0.000,249.194,0.000,1,0,0
221.200,300.000,300.000,0.000,249.194,0.000,1,0,0
221.300,300.000,300.000,0.000,249.194,0.000,1,0,0
221.400,300.000,300.000,0.000,249.194,0.000,1,0,0
221.500,300.000,300.000,0.000,249.194,0.000,1,0,0
221.600,300.000,300.000,0.000,249.194,0.000,1,0,0
221.700,300.000,300.000,0.000,249.194,0.000,1,0,0
221.800,300.000,300.000,0.000,249.194,0.000,1,0,0
221.900,300.000,300.000,0.000,249.194,0.000,1,0,0
222.000,300.000,300.000,0.000,249.194,0.000,1,0,0
222.100,300.000,300.000,0.000,249.194,0.000,1,0,0
222.200,300.000,300.000,0.000,249.194,0.000,1,0,0
222.300,300.000,300.000,0.000,249.194,0.000,1,0,0
222.400,300.000,300.000,0.000,249.194,0.000,1,0,0
222.500,300.000,300.000,0.000,249.194,0.000,1,0,0
222.600,300.000,300.000,0.000,249.194,0.000,1,0,0
222.700,300.000,300.000,0.000,249.194,0.000,1,0,0
222.800,300.000,300.000,0.000,249.194,0.000,1,0,0
222.900,300.000,300.000,0.000,249.194,0.000,1,0,0
223.000,300.000,300.000,0.000,249.194,0.000,1,0,0
223.100,300.000,300.000,0.000,249.194,0.000,1,0,0
223.200,300.000,300.000,0.000,249.194,0.000,1,0,0
223.300,300.000,300.000,0.000,249.194,0.000,1,0,0
223.400,300.000,300.000,0.000,249.194,0.000,1,0,0
223.500,300.000,300.000,0.000,249.194,0.000,1,0,0
223.600,300.000,300.000,0.000,249.194,0.000,1,0,0
223.700,300.000,300.000,0.000,249.194,0.000,1,0,0
223.800,300.000,300.000,0.000,249.194,0.000,1,0,0
223.900,300.000,300.000,0.000,249.194,0.000,1,0,0
224.000,300.000,300.000,0.000,249.194,0.000,1,0,0
224.100,300.000,300.000,0.000,249.194,0.000,1,0,0
224.200,300.000,300.000,0.000,249.194,0.000,1,0,0
224.300,300.000,300.000,0.000,249.194,0.000,1,0,0
224.400,300.000,300.000,0.000,249.194,0.000,1,0,0
224.500,300.000,300.000,0.000,249.194,0.000,1,0,0
224.600,300.000,300.000,0.000,249.194,0.000,1,0,0
224.700,300.000,300.000,0.000,249.194,0.000,1,0,0
224.800,300.000,300.000,0.000,249.194,0.000,1,0,0
224.900,300.000,300.000,0.000,249.194,0.000,1,0,0
225.000,300.000,300.000,0.000,249.194,0.000,1,0,0
225.100,300.000,300.000,0.000,249.194,0.000,1,0,0
225.200,300.000,300.000,0.000,249.194,0.000,1,0,0
225.300,300.000,300.000,0.000,249.194,0.000,1,0,0
225.400,300.000,300.000,0.000,249.194,0.000,1,0,0
225.500,300.000,300.000,0.000,249.194,0.000,1,0,0
225.600,300.000,300.000,0.000,249.194,0.000,1,0,0
225.700,300.000,300.000,0.000,249.194,0.000,1,0,0
225.800,300.000,300.000,0.000,249.194,0.000,1,0,0
225.900,300.000,300.000,0.000,249.194,0.000,1,0,0
226.000,300.000,300.000,0.000,249.194,0.000,1,0,0
226.100,300.000,300.000,0.000,249.194,0.000,1,0,0
226.200,300.000,300.000,0.000,249.194,0.000,1,0,0
226.300,300.000,300.000,0.000,249.194,0.000,1,0,0
226.400,300.000,300.000,0.000,249.194,0.000,1,0,0
226.500,300.000,300.000,0.000,249.194,0.000,1,0,0
226.600,300.000,300.000,0.000,249.194,0.000,1,0,0
226.700,300.000,300.000,0.000,249.194,0.000,1,0,0
226.800,300.000,300.000,0.000,249.194,0.000,1,0,0
226.900,300.000,300.000,0.000,249.194,0.000,1,0,0
227.000,300.000,300.000,0.000,249.194,0.000,1,0,0
227.100,300.000,300.000,0.000,249.194,0.000,1,0,0
227.200,300.000,300.000,0.000,249.194,0.000,1,0,0
227.300,300.000,300.000,0.000,249.194,0.000,1,0,0
227.400,300.000,300.000,0.000,249.194,0.000,1,0,0
227.500,300.000,300.000,0.000,249.194,0.000,1,0,0
227.600,300.000,300.000,0.000,249.194,0.000,1,0,0
227.700,300.000,300.000,0.000,249.194,0.000,1,0,0
227.800,300.000,300.000,0.000,249.194,0.000,1,0,0
227.900,300.000,300.000,0.000,249.194,0.000,1,0,0
228.000,300.000,300.000,0.000,249.194,0.000,1,0,0
228.100,300.000,300.000,0.000,249.194,0.000,1,0,0
228.200,300.000,300.000,0.000,249.194,0.000,1,0,0
228.300,300.000,300.000,0.000,249.194,0.000,1,0,0
228.400,300.000,300.000,0.000,249.194,0.000,1,0,0
228.500,300.000,300.000,0.000,249.194,0.000,1,0,0
228.600,300.000,300.000,0.000,249.194,0.000,1,0,0
228.700,300.000,300.000,0.000,249.194,0.000,1,0,0
228.800,300.000,300.000,0.000,249.194,0.000,1,0,0
228.900,300.000,300.000,0.000,249.194,0.000,1,0,0
229.000,300.000,300.000,0.000,249.194,0.000,1,0,0
229.100,300.000,300.000,0.000,249.194,0.000,1,0,0
229.200,300.000,300.000,0.000,249.194,0.000,1,0,0
229.300,300.000,300.000,0.000,249.194,0.000,1,0,0
229.400,300.000,300.000,0.000,249.194,0.000,1,0,0
229.500,300.000,300.000,0.000,249.194,0.000,1,0,0
229.600,300.000,300.000,0.000,249.194,0.000,1,0,0
